@relation AllCandidas_TRAIN_V2

@attribute TGS826 numeric
@attribute TGS2611 numeric
@attribute TGS2603 numeric
@attribute TGS813 numeric
@attribute TGS822 numeric
@attribute TGS2602 numeric
@attribute TGS823 numeric
@attribute culture_day numeric
@attribute class numeric

@data
53580.0,23610.0,27870.0,27360.0,632.4,2650.0,5680.0,2,5
73260.0,12310.0,20860.0,33370.0,1109.0,5600.0,6640.0,1,6
9325.0,53200.0,13520.0,25970.0,184.1,756.0,2028.0,2,4
16030.0,59650.0,16210.0,38820.0,220.7,674.1,2262.0,2,4
48670.0,32900.0,27660.0,28720.0,423.7,1540.0,4532.0,1,5
16730.0,56310.0,16850.0,28660.0,224.2,687.4,2346.0,2,4
88720.0,6849.0,13050.0,38100.0,2049.0,12910.0,7614.0,2,6
66330.0,17190.0,23760.0,31350.0,898.7,4660.0,6609.0,2,5
43650.0,30100.0,29340.0,26950.0,501.7,1878.0,5124.0,2,4
38400.0,29740.0,28730.0,17820.0,438.3,1529.0,4662.0,2,4
44740.0,30170.0,28720.0,21640.0,465.3,1591.0,4729.0,1,5
36430.0,42480.0,23720.0,35630.0,403.0,1451.0,3916.0,2,5
20740.0,56120.0,16040.0,25720.0,209.1,596.9,2172.0,1,1
18210.0,52520.0,17600.0,22830.0,231.3,708.8,2453.0,2,4
56380.0,22200.0,27610.0,32370.0,674.6,2917.0,5887.0,2,5
81220.0,7305.0,7111.0,49700.0,2529.0,18280.0,7763.0,1,6
31870.0,40330.0,23750.0,24700.0,387.8,1308.0,3781.0,2,3
33680.0,33650.0,25380.0,14040.0,316.9,1067.0,3735.0,1,2
45060.0,30110.0,28900.0,23090.0,469.0,1604.0,4769.0,1,5
26000.0,47970.0,22070.0,32820.0,302.6,1026.0,3289.0,2,4
13220.0,55270.0,11350.0,17150.0,170.8,508.8,1577.0,1,2
27220.0,61300.0,15780.0,46360.0,209.1,628.1,2172.0,1,1
100700.0,7305.0,6009.0,66240.0,3833.0,30800.0,7875.0,1,6
13840.0,59600.0,14380.0,30180.0,207.3,624.6,2012.0,2,4
16900.0,52890.0,16660.0,21430.0,225.4,686.5,2325.0,2,4
14000.0,59600.0,11120.0,35330.0,160.4,731.6,1737.0,1,5
81960.0,7207.0,14110.0,39150.0,2109.0,11120.0,7403.0,1,6
40360.0,29380.0,29790.0,26130.0,469.0,1634.0,4922.0,2,4
44720.0,31150.0,28820.0,21600.0,450.0,1603.0,4754.0,2,1
34950.0,38820.0,24720.0,28310.0,417.0,1469.0,4070.0,2,3
36580.0,37170.0,22960.0,17720.0,380.0,1189.0,3563.0,1,2
39540.0,29700.0,29630.0,23890.0,458.6,1592.0,4855.0,2,4
10890.0,59700.0,13490.0,29430.0,188.1,599.9,1890.0,2,4
36280.0,29580.0,28620.0,17660.0,426.1,1460.0,4571.0,2,4
26200.0,50740.0,19520.0,25850.0,263.0,780.1,2741.0,1,5
37730.0,29450.0,29010.0,19900.0,443.2,1518.0,4693.0,2,4
14320.0,58280.0,14700.0,27740.0,207.3,615.0,2036.0,2,4
91980.0,7305.0,6026.0,71070.0,3187.0,24440.0,7644.0,1,6
14550.0,54180.0,14410.0,20560.0,224.2,667.5,2055.0,2,2
16200.0,58370.0,16580.0,34400.0,222.5,670.2,2300.0,2,4
49400.0,33480.0,27080.0,24470.0,407.8,1522.0,4434.0,1,5
47880.0,30010.0,28990.0,30100.0,491.8,1742.0,4929.0,1,5
87790.0,3814.0,9139.0,34860.0,2312.0,14980.0,7699.0,2,6
13490.0,55980.0,11230.0,17710.0,169.6,513.9,1567.0,1,2
15330.0,56840.0,15780.0,26590.0,216.1,643.8,2185.0,2,4
9313.0,56160.0,11330.0,19360.0,195.7,602.5,1653.0,2,2
20220.0,51060.0,18480.0,32800.0,296.1,989.1,2819.0,2,3
18600.0,57390.0,16200.0,30520.0,232.4,699.0,2285.0,2,1
100100.0,7305.0,6096.0,65430.0,3108.0,21880.0,7748.0,1,6
26290.0,62240.0,14980.0,48270.0,203.8,646.9,2098.0,1,1
25010.0,49260.0,18150.0,19980.0,233.6,710.1,2518.0,1,1
79200.0,7185.0,14440.0,37940.0,1847.0,11430.0,7588.0,1,6
30790.0,56150.0,18300.0,36890.0,232.4,707.9,2528.0,1,1
28130.0,43850.0,22490.0,26120.0,349.8,1156.0,3467.0,2,3
18680.0,56630.0,16320.0,28930.0,234.8,704.3,2304.0,2,1
40720.0,38390.0,24720.0,32440.0,448.1,1660.0,4256.0,2,5
35260.0,48730.0,19620.0,27990.0,283.7,972.7,2942.0,1,5
46040.0,30500.0,28980.0,24360.0,457.3,1571.0,4739.0,1,5
23960.0,54480.0,18430.0,30390.0,247.7,720.4,2558.0,1,5
15930.0,56220.0,15670.0,27000.0,236.5,713.7,2238.0,2,2
50840.0,21620.0,28250.0,27920.0,677.2,2618.0,5715.0,2,3
34910.0,36110.0,24610.0,17440.0,349.2,1094.0,3670.0,2,1
103700.0,7305.0,6014.0,63290.0,3530.0,26390.0,7801.0,1,6
13290.0,58630.0,13520.0,27090.0,202.7,649.1,1936.0,2,1
33540.0,32560.0,26060.0,13990.0,319.3,1088.0,3841.0,1,2
87130.0,5585.0,9158.0,35750.0,2286.0,14910.0,7687.0,2,6
35300.0,30520.0,26170.0,11810.0,329.5,1114.0,3884.0,1,2
14300.0,59060.0,14360.0,30890.0,226.0,685.6,2062.0,2,2
10660.0,59680.0,12630.0,30310.0,212.6,694.1,1874.0,2,2
85080.0,7221.0,6026.0,41350.0,3052.0,25820.0,7920.0,2,6
81010.0,7284.0,7242.0,47250.0,2486.0,17990.0,7763.0,1,6
80800.0,7305.0,7290.0,50890.0,2508.0,17890.0,7725.0,1,6
78300.0,10140.0,21690.0,50400.0,1486.0,5976.0,7039.0,2,6
24040.0,54830.0,18110.0,31510.0,247.7,733.4,2533.0,1,5
85770.0,7249.0,6026.0,42690.0,3174.0,26960.0,7924.0,2,6
35220.0,43990.0,22860.0,38720.0,390.8,1441.0,3796.0,2,5
46340.0,32780.0,28870.0,22810.0,398.7,1379.0,4516.0,1,1
43320.0,33440.0,29110.0,25460.0,373.9,1223.0,4374.0,1,1
100600.0,7305.0,6072.0,61680.0,3276.0,22570.0,7778.0,1,6
90930.0,7305.0,6020.0,66420.0,3344.0,26370.0,7770.0,1,6
21590.0,50490.0,18380.0,34480.0,293.7,1078.0,2888.0,2,5
42770.0,29200.0,29990.0,32820.0,498.0,1804.0,5132.0,2,4
14210.0,64610.0,11540.0,40010.0,165.0,573.7,1653.0,1,1
53120.0,25060.0,27490.0,25070.0,609.6,2561.0,5537.0,2,5
72350.0,9985.0,23710.0,29770.0,1183.0,5288.0,7033.0,2,3
15130.0,58460.0,15500.0,30840.0,214.3,636.4,2148.0,2,4
30520.0,52200.0,19150.0,34910.0,274.8,898.1,2810.0,1,1
23470.0,53090.0,17020.0,23700.0,220.7,668.0,2348.0,1,1
23310.0,47550.0,19550.0,24200.0,297.3,1012.0,2967.0,2,2
18310.0,58140.0,14680.0,42770.0,205.6,774.2,2177.0,1,1
40670.0,28360.0,29620.0,24070.0,478.2,1642.0,4914.0,2,4
48960.0,22160.0,28290.0,26090.0,656.0,2506.0,5610.0,2,3
19320.0,57050.0,16680.0,31240.0,236.5,711.9,2351.0,2,1
44120.0,34090.0,28470.0,23870.0,375.7,1245.0,4316.0,1,1
27240.0,44950.0,22140.0,27560.0,344.4,1139.0,3410.0,2,3
32080.0,54410.0,18780.0,34110.0,239.5,739.3,2616.0,1,1
37300.0,35520.0,26750.0,28190.0,381.8,1412.0,4277.0,1,2
14140.0,54850.0,14530.0,30950.0,203.2,772.8,2159.0,1,5
39860.0,29070.0,29410.0,24240.0,465.3,1623.0,4852.0,2,4
48130.0,22750.0,28310.0,24440.0,636.9,2448.0,5544.0,2,3
87610.0,3814.0,11830.0,33440.0,2464.0,14770.0,7691.0,2,6
19190.0,56420.0,18700.0,40290.0,244.7,808.1,2673.0,2,4
24780.0,47150.0,19560.0,20060.0,274.2,868.9,2832.0,2,1
21650.0,57730.0,17410.0,42850.0,251.2,818.2,2535.0,2,1
31110.0,47320.0,21910.0,41540.0,358.3,1257.0,3496.0,2,5
50810.0,21850.0,28050.0,26130.0,673.3,2671.0,5726.0,2,3
33920.0,39750.0,24500.0,29470.0,401.8,1435.0,4003.0,2,3
25990.0,46410.0,20200.0,20130.0,281.3,897.1,2936.0,2,1
88470.0,7045.0,12700.0,37660.0,2085.0,13350.0,7631.0,2,6
26370.0,46390.0,21910.0,31150.0,340.2,1139.0,3379.0,2,3
31810.0,41660.0,23910.0,30270.0,383.0,1344.0,3833.0,2,3
45510.0,27610.0,27840.0,20440.0,537.8,1918.0,4952.0,2,3
34790.0,29980.0,26880.0,17380.0,456.7,1597.0,4485.0,2,2
93870.0,7305.0,6009.0,73860.0,3218.0,25010.0,7592.0,1,6
41070.0,30120.0,28590.0,19330.0,430.4,1515.0,4629.0,2,1
55310.0,22410.0,28050.0,32080.0,654.8,2771.0,5825.0,2,5
55610.0,22350.0,30570.0,27430.0,654.1,2246.0,5687.0,2,4
44380.0,33720.0,29110.0,26880.0,379.4,1263.0,4419.0,1,1
8039.0,54280.0,10120.0,17460.0,132.2,494.6,1432.0,1,2
25690.0,46450.0,21560.0,28590.0,332.5,1088.0,3286.0,2,3
59900.0,16800.0,24840.0,25560.0,863.2,4042.0,6365.0,2,3
28340.0,54030.0,18100.0,31530.0,254.2,779.2,2577.0,1,5
64280.0,16020.0,27330.0,30970.0,906.1,3587.0,6434.0,2,3
16270.0,58690.0,16660.0,36380.0,221.9,675.9,2313.0,2,4
12420.0,56340.0,11050.0,17700.0,170.8,502.5,1538.0,1,2
85420.0,7235.0,7409.0,42770.0,2494.0,17970.0,7801.0,2,6
47150.0,33380.0,26960.0,22460.0,406.0,1467.0,4360.0,1,5
23830.0,49900.0,18810.0,39190.0,317.5,1196.0,3051.0,2,5
39930.0,32110.0,28990.0,21610.0,436.5,1493.0,4659.0,2,4
28110.0,44930.0,22570.0,30840.0,353.4,1197.0,3519.0,2,3
10700.0,60920.0,11800.0,35630.0,153.5,658.7,1755.0,1,1
22720.0,49470.0,20420.0,25550.0,264.2,852.1,2916.0,2,4
80540.0,7305.0,7319.0,51000.0,2499.0,17840.0,7725.0,1,6
10100.0,49150.0,14640.0,31060.0,227.2,984.8,2356.0,2,4
58390.0,14900.0,26040.0,26490.0,887.9,3694.0,6299.0,2,3
88100.0,7249.0,6020.0,42260.0,3043.0,26290.0,7920.0,2,6
14880.0,59840.0,14570.0,34780.0,213.7,705.7,2105.0,2,1
24230.0,53400.0,19000.0,29710.0,258.9,755.5,2661.0,1,5
13820.0,57060.0,11410.0,19160.0,170.8,520.6,1592.0,1,2
12250.0,56870.0,10940.0,18120.0,169.6,499.2,1524.0,1,2
81060.0,7221.0,8897.0,40080.0,2227.0,15170.0,7746.0,1,6
23380.0,55350.0,18180.0,31580.0,245.3,704.8,2514.0,1,5
45620.0,30310.0,29030.0,24410.0,469.0,1611.0,4792.0,1,5
42700.0,30010.0,29200.0,24090.0,450.0,1578.0,4781.0,2,1
36060.0,29160.0,28560.0,16810.0,425.5,1446.0,4549.0,2,4
21470.0,59730.0,15470.0,33190.0,207.3,590.8,2102.0,1,1
83110.0,7193.0,6910.0,39390.0,2515.0,18780.0,7820.0,2,6
85250.0,7277.0,6020.0,45770.0,3284.0,28660.0,7928.0,2,6
39540.0,31710.0,27400.0,16470.0,402.4,1352.0,4292.0,2,1
29650.0,42250.0,23040.0,25070.0,361.3,1216.0,3594.0,2,3
9485.0,57440.0,11540.0,21340.0,196.8,599.5,1675.0,2,2
105400.0,7305.0,6014.0,67150.0,3425.0,26400.0,7774.0,1,6
23170.0,53090.0,18780.0,28400.0,258.3,806.2,2679.0,2,1
67600.0,13740.0,26470.0,30580.0,992.9,4041.0,6664.0,2,3
87310.0,7249.0,6568.0,44030.0,2654.0,19850.0,7818.0,2,6
35790.0,29220.0,28250.0,15440.0,419.4,1414.0,4473.0,2,4
34910.0,29130.0,27000.0,17710.0,462.2,1590.0,4497.0,2,2
29010.0,42500.0,22650.0,24330.0,360.7,1203.0,3536.0,2,3
34660.0,30780.0,27670.0,16020.0,343.8,1123.0,4080.0,1,2
44480.0,28390.0,30190.0,35130.0,519.8,1892.0,5260.0,2,4
78850.0,3814.0,13600.0,33170.0,2129.0,12230.0,7586.0,1,6
46660.0,24150.0,28080.0,22940.0,607.6,2350.0,5423.0,2,3
18850.0,47600.0,17070.0,16680.0,248.9,765.5,2446.0,2,2
21290.0,57790.0,17430.0,36440.0,242.4,677.7,2402.0,1,5
32120.0,30590.0,26530.0,13110.0,330.7,1068.0,3877.0,1,2
47630.0,23030.0,28100.0,25390.0,637.5,2448.0,5519.0,2,3
59530.0,17990.0,24620.0,23840.0,822.6,3978.0,6269.0,2,3
30850.0,41950.0,23480.0,27170.0,378.8,1270.0,3705.0,2,3
21850.0,56970.0,16820.0,44930.0,255.3,867.5,2508.0,2,1
11630.0,58150.0,13000.0,23730.0,198.0,594.3,1830.0,2,4
14730.0,54690.0,11860.0,17370.0,175.4,540.9,1659.0,1,2
55070.0,23070.0,27810.0,29430.0,650.3,2773.0,5788.0,2,5
26310.0,50870.0,19860.0,27100.0,269.5,810.8,2811.0,1,5
46180.0,27760.0,29880.0,38070.0,551.6,2079.0,5416.0,2,4
42580.0,48940.0,20030.0,35210.0,305.0,1107.0,3115.0,1,1
35130.0,35240.0,25670.0,19090.0,359.5,1321.0,4038.0,1,2
24170.0,48420.0,21180.0,26400.0,276.6,902.3,3057.0,2,4
39100.0,30610.0,27690.0,16400.0,410.9,1430.0,4417.0,2,1
16910.0,55720.0,16300.0,28360.0,244.7,753.7,2346.0,2,2
82340.0,7411.0,15320.0,39150.0,1659.0,9519.0,7201.0,1,6
11000.0,62240.0,11460.0,35470.0,153.5,609.4,1674.0,1,1
18270.0,45500.0,19620.0,30780.0,284.3,1044.0,3008.0,2,3
35450.0,29250.0,27200.0,18440.0,467.8,1609.0,4544.0,2,2
15870.0,45100.0,18420.0,30140.0,277.2,1069.0,2884.0,2,3
26170.0,46120.0,21760.0,28820.0,335.5,1113.0,3338.0,2,3
89210.0,7249.0,6014.0,44330.0,3091.0,27200.0,7931.0,2,6
99740.0,7305.0,6026.0,61050.0,3545.0,25150.0,7831.0,1,6
28790.0,44410.0,22910.0,34140.0,358.9,1256.0,3625.0,2,3
53650.0,20180.0,27740.0,27700.0,720.4,2931.0,5922.0,2,3
72130.0,9778.0,17240.0,31850.0,1470.0,8004.0,7061.0,1,6
87730.0,3814.0,8620.0,33070.0,2550.0,15680.0,7736.0,2,6
16160.0,36640.0,18770.0,27220.0,361.3,1474.0,3289.0,2,1
47090.0,27600.0,29340.0,34320.0,568.5,2239.0,5499.0,2,4
39590.0,30030.0,28160.0,17640.0,420.0,1475.0,4529.0,2,1
32260.0,30810.0,25400.0,12750.0,401.2,1297.0,3981.0,2,2
31140.0,54950.0,18550.0,34270.0,236.5,721.8,2573.0,1,1
86770.0,7277.0,6026.0,46970.0,3249.0,29030.0,7920.0,2,6
11290.0,60590.0,14130.0,37530.0,186.4,629.4,1989.0,2,4
31660.0,41870.0,23810.0,30580.0,384.8,1337.0,3822.0,2,3
32060.0,29910.0,25920.0,11410.0,327.7,1056.0,3787.0,1,2
22370.0,49950.0,18020.0,37690.0,292.6,1133.0,2896.0,2,5
45860.0,30550.0,29030.0,24970.0,455.5,1552.0,4729.0,1,5
14250.0,54480.0,14600.0,29730.0,202.7,751.0,2148.0,1,5
15910.0,55780.0,16170.0,25210.0,219.6,656.1,2241.0,2,4
87130.0,7059.0,8996.0,37230.0,2311.0,15090.0,7702.0,2,6
9361.0,57060.0,12680.0,24720.0,168.5,602.5,1801.0,2,4
27950.0,56300.0,17530.0,36120.0,244.2,751.9,2486.0,1,5
71120.0,22490.0,29580.0,44930.0,701.7,2600.0,5904.0,1,1
22480.0,50570.0,18770.0,36030.0,309.2,1134.0,2989.0,2,5
88470.0,7249.0,6020.0,43090.0,3076.0,26660.0,7926.0,2,6
103900.0,7305.0,6026.0,66600.0,3313.0,24930.0,7763.0,1,6
55170.0,23160.0,27820.0,41990.0,737.3,3083.0,6077.0,2,4
45920.0,30920.0,28970.0,23260.0,466.5,1695.0,4875.0,2,1
87070.0,3814.0,8278.0,32730.0,2671.0,16220.0,7759.0,2,6
30230.0,52780.0,18530.0,30650.0,259.4,816.3,2662.0,1,5
33420.0,28530.0,26370.0,13950.0,444.4,1523.0,4347.0,2,2
59140.0,20720.0,26550.0,34560.0,732.1,3352.0,6094.0,2,5
19060.0,51620.0,18480.0,22940.0,240.6,745.6,2588.0,2,4
16540.0,49660.0,12810.0,14270.0,185.8,589.1,1806.0,1,2
86590.0,7277.0,6020.0,45950.0,3284.0,28860.0,7929.0,2,6
88780.0,7164.0,6061.0,38300.0,3069.0,23360.0,7910.0,2,6
13650.0,54500.0,11480.0,16620.0,171.9,516.4,1597.0,1,2
48010.0,23740.0,27860.0,23270.0,625.4,2462.0,5505.0,2,3
32040.0,40700.0,23870.0,26300.0,386.6,1320.0,3806.0,2,3
101500.0,7305.0,6072.0,64390.0,3167.0,22410.0,7753.0,1,6
22310.0,50170.0,18490.0,36300.0,296.7,1092.0,2915.0,2,5
17820.0,52330.0,16730.0,22220.0,247.1,751.5,2395.0,2,2
16290.0,64080.0,12640.0,36180.0,182.9,521.0,1727.0,1,1
81700.0,7066.0,12470.0,36860.0,2377.0,13700.0,7646.0,1,6
46860.0,34280.0,28880.0,30630.0,397.5,1353.0,4490.0,1,1
9300.0,49690.0,12730.0,21290.0,228.3,908.5,2065.0,2,2
51430.0,22110.0,27720.0,24290.0,667.6,2717.0,5725.0,2,3
47290.0,26590.0,27970.0,20990.0,559.7,2061.0,5112.0,2,3
16410.0,44600.0,16800.0,30580.0,308.6,1252.0,2847.0,1,5
32880.0,28860.0,25850.0,12680.0,426.7,1449.0,4196.0,2,2
13430.0,57360.0,13630.0,24060.0,217.2,633.3,1935.0,2,2
19630.0,61250.0,14550.0,34140.0,199.8,554.0,1967.0,1,1
19300.0,48660.0,17890.0,34400.0,269.5,1076.0,2826.0,2,5
73080.0,9155.0,22960.0,29630.0,1236.0,5655.0,7113.0,2,3
39070.0,49390.0,20420.0,31280.0,276.6,934.2,2996.0,1,1
39930.0,39640.0,23510.0,35950.0,443.8,1692.0,4122.0,2,5
43740.0,27600.0,26740.0,18250.0,566.6,2084.0,4960.0,2,4
18180.0,59220.0,15410.0,34220.0,226.6,697.6,2192.0,2,1
38430.0,29390.0,28270.0,15540.0,363.7,1331.0,4389.0,1,2
7865.0,59870.0,8162.0,18580.0,147.1,440.3,1177.0,1,2
49760.0,24240.0,27700.0,22130.0,617.2,2458.0,5464.0,2,3
29740.0,39960.0,19880.0,15720.0,300.3,934.7,2934.0,1,2
29180.0,43940.0,22990.0,29190.0,360.1,1196.0,3571.0,2,3
14570.0,57410.0,15100.0,26510.0,212.0,623.7,2091.0,2,4
20860.0,55020.0,17580.0,28720.0,246.5,751.9,2488.0,2,1
82400.0,7277.0,14610.0,40910.0,1812.0,10230.0,7256.0,1,6
85600.0,7249.0,9214.0,45100.0,2420.0,15010.0,7702.0,2,6
43560.0,29850.0,29210.0,22730.0,451.8,1602.0,4806.0,2,1
42490.0,29880.0,28870.0,20390.0,439.5,1558.0,4716.0,2,1
20530.0,53240.0,17400.0,24650.0,244.7,754.2,2470.0,2,1
52450.0,24210.0,27960.0,22300.0,617.8,2417.0,5466.0,2,3
21970.0,47210.0,19600.0,19490.0,258.9,813.1,2783.0,2,4
103900.0,7305.0,6026.0,64220.0,3435.0,25650.0,7784.0,1,6
11650.0,60530.0,10280.0,21630.0,160.9,474.6,1431.0,1,2
80480.0,7305.0,7427.0,51330.0,2483.0,17610.0,7706.0,1,6
40810.0,29580.0,29630.0,23160.0,467.2,1669.0,4934.0,2,4
17140.0,53510.0,16380.0,23170.0,240.1,733.9,2336.0,2,2
46320.0,30950.0,26330.0,25700.0,509.2,1869.0,4686.0,2,5
34840.0,29990.0,27030.0,18600.0,461.0,1581.0,4492.0,2,2
26090.0,46790.0,21850.0,34530.0,339.6,1160.0,3392.0,2,3
18180.0,61890.0,14310.0,37660.0,199.8,604.6,1986.0,1,1
17620.0,49980.0,18360.0,30950.0,286.6,1001.0,2815.0,2,3
48520.0,29360.0,26970.0,24370.0,529.1,1979.0,4884.0,2,5
15360.0,56000.0,15740.0,24700.0,216.1,645.1,2181.0,2,4
6954.0,60150.0,9394.0,53770.0,188.1,938.5,1700.0,1,2
23020.0,52940.0,18700.0,27760.0,257.1,801.6,2668.0,2,1
12160.0,60870.0,14680.0,43580.0,200.3,713.7,2123.0,2,4
38750.0,40290.0,24230.0,33830.0,426.1,1558.0,4092.0,2,5
22350.0,57000.0,17150.0,35750.0,241.8,723.5,2415.0,1,5
105400.0,7305.0,6014.0,67900.0,3400.0,26370.0,7765.0,1,6
54380.0,25440.0,27070.0,26680.0,617.8,2624.0,5526.0,2,5
61880.0,31700.0,29610.0,43540.0,461.0,1769.0,5048.0,1,1
76130.0,7291.0,15130.0,36360.0,1672.0,10160.0,7360.0,1,6
90610.0,7305.0,6433.0,66870.0,3348.0,20240.0,7748.0,1,6
54330.0,24070.0,27790.0,36650.0,709.4,3006.0,6000.0,2,4
16850.0,49470.0,18120.0,29990.0,273.6,968.3,2756.0,2,3
47310.0,23500.0,27870.0,21900.0,626.1,2432.0,5473.0,2,3
85650.0,7249.0,6026.0,42530.0,3188.0,26870.0,7926.0,2,6
51860.0,21110.0,28040.0,28050.0,690.1,2749.0,5799.0,2,3
103100.0,7305.0,6026.0,64470.0,3322.0,24500.0,7774.0,1,6
10320.0,57610.0,12750.0,22780.0,188.7,587.8,1797.0,2,4
37230.0,29470.0,28780.0,18330.0,435.9,1502.0,4642.0,2,4
82340.0,7482.0,15000.0,42930.0,1680.0,9823.0,7212.0,1,6
50770.0,21990.0,27980.0,25330.0,670.8,2665.0,5710.0,2,3
88280.0,7129.0,6067.0,37820.0,3144.0,23270.0,7912.0,2,6
19050.0,55700.0,16580.0,27520.0,237.1,717.3,2344.0,2,1
45010.0,28280.0,30080.0,36440.0,528.5,1955.0,5313.0,2,4
29100.0,42570.0,22690.0,24730.0,360.7,1206.0,3543.0,2,3
19320.0,51860.0,18290.0,23550.0,238.9,746.0,2567.0,2,4
14110.0,60640.0,12690.0,33900.0,200.3,675.9,1869.0,1,5
28970.0,43660.0,22850.0,28010.0,358.9,1202.0,3560.0,2,3
10980.0,60370.0,13710.0,33570.0,187.0,614.2,1926.0,2,4
20240.0,60610.0,14930.0,33670.0,203.2,568.1,2021.0,1,1
51960.0,24640.0,28060.0,22210.0,605.1,2327.0,5396.0,2,3
54880.0,23640.0,27530.0,28700.0,645.2,2778.0,5749.0,2,5
19610.0,49020.0,18010.0,33900.0,269.5,1055.0,2822.0,2,5
56660.0,33330.0,29590.0,32370.0,413.3,1491.0,4734.0,1,1
17040.0,34450.0,18810.0,29210.0,454.9,1801.0,3583.0,2,3
81590.0,7383.0,15170.0,39980.0,1701.0,9666.0,7205.0,1,6
77470.0,7221.0,13670.0,39090.0,1926.0,11800.0,7489.0,1,6
81540.0,7277.0,6957.0,45630.0,2527.0,18570.0,7795.0,1,6
36730.0,29280.0,28800.0,18670.0,432.2,1475.0,4610.0,2,4
61030.0,32160.0,29530.0,39290.0,453.0,1725.0,4992.0,1,1
17300.0,49970.0,16180.0,17910.0,240.1,724.4,2303.0,2,2
13130.0,56940.0,13190.0,23000.0,216.1,625.0,1880.0,2,2
34460.0,30000.0,26780.0,16770.0,453.0,1572.0,4448.0,2,2
19430.0,58120.0,15430.0,27970.0,203.2,570.7,2080.0,1,1
39930.0,34480.0,28380.0,23990.0,418.2,1355.0,4427.0,2,4
17800.0,58080.0,17980.0,41880.0,234.8,744.7,2527.0,2,4
21260.0,50810.0,19320.0,32730.0,297.9,965.4,2897.0,2,3
32740.0,45850.0,22660.0,38750.0,372.1,1315.0,3649.0,2,5
30480.0,42910.0,23480.0,31550.0,373.3,1295.0,3736.0,2,3
26290.0,51630.0,19090.0,27610.0,259.4,794.7,2705.0,1,5
16050.0,61110.0,13230.0,35860.0,210.2,674.6,1924.0,1,5
45220.0,32040.0,27900.0,19680.0,426.1,1420.0,4438.0,1,5
16120.0,45860.0,18470.0,30140.0,273.0,1027.0,2856.0,2,3
49980.0,33260.0,27430.0,27260.0,413.3,1542.0,4503.0,1,5
26860.0,46010.0,22150.0,31350.0,342.6,1154.0,3423.0,2,3
37660.0,28950.0,28990.0,20360.0,446.3,1516.0,4685.0,2,4
88590.0,7045.0,12710.0,37750.0,2080.0,13350.0,7631.0,2,6
21210.0,52550.0,19790.0,30690.0,253.0,814.5,2806.0,2,4
82720.0,7178.0,6357.0,38850.0,2625.0,20530.0,7831.0,2,6
43410.0,29940.0,29230.0,23780.0,451.8,1598.0,4808.0,2,1
15290.0,44180.0,13970.0,11990.0,193.4,615.0,1958.0,1,2
34650.0,29600.0,26950.0,17950.0,459.8,1580.0,4482.0,2,2
18770.0,56370.0,18540.0,36800.0,238.9,754.6,2602.0,2,4
22040.0,46830.0,19620.0,19090.0,258.9,825.1,2796.0,2,4
7939.0,61110.0,8047.0,19720.0,143.7,436.7,1161.0,1,2
30080.0,53470.0,18340.0,31760.0,255.9,808.1,2632.0,1,5
14140.0,62860.0,11860.0,31240.0,177.1,537.1,1658.0,1,1
33500.0,29300.0,26400.0,14650.0,443.2,1523.0,4347.0,2,2
23560.0,49970.0,18690.0,38750.0,314.0,1183.0,3021.0,2,5
47980.0,29900.0,28540.0,25390.0,488.7,1785.0,4910.0,1,5
16620.0,50590.0,15740.0,17950.0,234.8,708.3,2239.0,2,2
66620.0,14200.0,26730.0,30670.0,969.0,3925.0,6615.0,2,3
88900.0,7249.0,6020.0,43210.0,3080.0,26770.0,7926.0,2,6
35950.0,30560.0,28010.0,15390.0,405.4,1347.0,4367.0,2,4
13040.0,63020.0,11880.0,30950.0,174.8,518.5,1642.0,1,1
18430.0,51890.0,17700.0,21940.0,232.4,714.1,2465.0,2,4
54990.0,23290.0,27870.0,40870.0,730.2,3063.0,6063.0,2,4
35300.0,29850.0,28010.0,15420.0,412.7,1394.0,4421.0,2,4
19470.0,59980.0,15100.0,39250.0,224.8,675.9,2140.0,1,5
39190.0,39290.0,24650.0,31580.0,429.8,1580.0,4168.0,2,5
48820.0,22320.0,28340.0,25970.0,649.6,2498.0,5603.0,2,3
22910.0,48050.0,20350.0,22540.0,265.3,846.9,2904.0,2,4
21760.0,46830.0,19430.0,18700.0,257.7,811.3,2761.0,2,4
9409.0,56540.0,11410.0,19720.0,196.8,599.0,1661.0,2,2
80690.0,7263.0,12350.0,42610.0,2158.0,14000.0,7683.0,1,6
88900.0,7249.0,6014.0,43910.0,3098.0,27120.0,7931.0,2,6
32920.0,45240.0,22870.0,36360.0,374.5,1320.0,3677.0,2,5
57660.0,14560.0,26080.0,24940.0,898.0,3659.0,6271.0,2,3
51020.0,23520.0,29570.0,22200.0,628.0,2126.0,5416.0,2,2
46360.0,30120.0,29250.0,27920.0,480.1,1649.0,4865.0,1,5
81220.0,7256.0,8780.0,42380.0,2261.0,15310.0,7736.0,1,6
91720.0,7277.0,6049.0,47490.0,2937.0,23690.0,7902.0,2,6
46260.0,30170.0,29230.0,26250.0,463.5,1568.0,4772.0,1,5
34510.0,29420.0,26980.0,17300.0,454.9,1572.0,4472.0,2,2
29320.0,35150.0,23650.0,14050.0,345.6,1044.0,3496.0,2,2
55500.0,23220.0,27380.0,29450.0,658.0,2856.0,5794.0,2,5
18950.0,59920.0,14540.0,45020.0,213.7,761.0,2151.0,1,1
31420.0,50750.0,19080.0,28160.0,270.1,858.6,2764.0,1,5
